Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1975-08-15 00:00:00-04:00,0.199621896,0.202873107,0.199621896,0.201897815,1008000,0,0
1975-08-18 00:00:00-04:00,0.201897922,0.20352341,0.197996514,0.198646709,1113600,0,0
1975-08-19 00:00:00-04:00,0.198646642,0.198646642,0.195720527,0.196695819,1420800,0,0
1975-08-20 00:00:00-04:00,0.196045499,0.196045499,0.193769818,0.195070207,2784000,0,0
1975-08-21 00:00:00-04:00,0.195070319,0.197346238,0.192469302,0.193119735,2179200,0,0
1975-08-22 00:00:00-04:00,0.193119624,0.195070207,0.192469192,0.195070207,2006400,0,0
1975-08-25 00:00:00-04:00,0.195395488,0.199621993,0.195395488,0.19637078,1459200,0,0
1975-08-26 00:00:00-04:00,0.196370705,0.197346235,0.192469299,0.192469299,1478400,0,0
1975-08-27 00:00:00-04:00,0.192469334,0.193769962,0.191494042,0.193769962,2131200,0,0
1975-08-28 00:00:00-04:00,0.193770006,0.198321608,0.193119811,0.197671413,2563200,0,0
1975-08-29 00:00:00-04:00,0.197671408,0.200922621,0.195395487,0.200272188,2803200,0,0
1975-09-02 00:00:00-04:00,0.200272,0.203198113,0.19474511,0.195070207,2889600,0,0
1975-09-03 00:00:00-04:00,0.195070337,0.196370727,0.192794418,0.194095045,2092800,0,0
1975-09-04 00:00:00-04:00,0.194095059,0.195070351,0.18921836,0.189868554,2006400,0,0
1975-09-05 00:00:00-04:00,0.190193564,0.192469245,0.190193564,0.190193564,2025600,0,0
1975-09-08 00:00:00-04:00,0.189543365,0.189543365,0.187592543,0.189218268,1929600,0,0
1975-09-09 00:00:00-04:00,0.189218225,0.192469196,0.185967015,0.186292112,2323200,0,0
1975-09-10 00:00:00-04:00,0.186160981,0.186160981,0.184850068,0.185505524,1363200,0.00599,0
1975-09-11 00:00:00-04:00,0.185505568,0.186816722,0.184194655,0.184850112,1689600,0,0
1975-09-12 00:00:00-04:00,0.184850068,0.187472134,0.184522339,0.185505524,1315200,0,0
1975-09-15 00:00:00-04:00,0.185505688,0.186161145,0.182883859,0.184194773,1670400,0,0
1975-09-16 00:00:00-04:00,0.184194773,0.185505688,0.18255589,0.184194773,2544000,0,0
1975-09-17 00:00:00-04:00,0.184194722,0.184522451,0.182555839,0.182555839,1161600,0,0
1975-09-18 00:00:00-04:00,0.183539287,0.190094098,0.183539287,0.190094098,2044800,0,0
1975-09-19 00:00:00-04:00,0.190093968,0.198615625,0.190093968,0.196649015,3571200,0,0
1975-09-22 00:00:00-04:00,0.196649075,0.200582057,0.196649075,0.197959989,2611200,0,0
1975-09-23 00:00:00-04:00,0.195993692,0.195993692,0.189438641,0.193371624,3590400,0,0
1975-09-24 00:00:00-04:00,0.193371624,0.195993692,0.192060709,0.193371624,2323200,0,0
1975-09-25 00:00:00-04:00,0.193371624,0.195338235,0.192060709,0.193371624,1766400,0,0
1975-09-26 00:00:00-04:00,0.193371698,0.195338311,0.192060784,0.192060784,825600,0,0
1975-09-29 00:00:00-04:00,0.192060589,0.192060589,0.190093978,0.190749675,873600,0,0
1975-09-30 00:00:00-04:00,0.190093961,0.190093961,0.184194611,0.185505524,2121600,0,0
1975-10-01 00:00:00-04:00,0.185505688,0.1874723,0.183211587,0.183539316,2956800,0,0
1975-10-02 00:00:00-04:00,0.185833269,0.188783064,0.185833269,0.188783064,1670400,0,0
1975-10-03 00:00:00-04:00,0.190094026,0.197959989,0.190094026,0.197959989,2131200,0,0
1975-10-06 00:00:00-04:00,0.197960041,0.202548721,0.197960041,0.200254381,2716800,0,0
1975-10-07 00:00:00-04:00,0.200254359,0.202548699,0.198615717,0.201893002,1449600,0,0
1975-10-08 00:00:00-04:00,0.203204155,0.208448051,0.203204155,0.20648168,2505600,0,0
1975-10-09 00:00:00-04:00,0.207792574,0.212381012,0.207792574,0.209431216,2188800,0,0
1975-10-10 00:00:00-04:00,0.209431237,0.211725576,0.20648168,0.20648168,3331200,0,0
1975-10-13 00:00:00-04:00,0.206481689,0.208120331,0.20385962,0.208120331,1104000,0,0
1975-10-14 00:00:00-04:00,0.208120309,0.209758951,0.204515055,0.205170512,3081600,0,0
1975-10-15 00:00:00-04:00,0.205170512,0.207137123,0.203204141,0.205170512,2380800,0,0
1975-10-16 00:00:00-04:00,0.205498285,0.211725608,0.205498285,0.208448082,3148800,0,0
1975-10-17 00:00:00-04:00,0.208448082,0.212381064,0.206153742,0.21107015,2668800,0,0
1975-10-20 00:00:00-04:00,0.211070093,0.217624903,0.211070093,0.217624903,2448000,0,0
1975-10-21 00:00:00-04:00,0.217625082,0.220902609,0.216969624,0.216969624,2755200,0,0
1975-10-22 00:00:00-04:00,0.216969563,0.218936175,0.216314106,0.218936175,1987200,0,0
1975-10-23 00:00:00-04:00,0.218936093,0.222869076,0.218280636,0.222541347,1872000,0,0
1975-10-24 00:00:00-04:00,0.222541493,0.222869221,0.216969624,0.216969624,2582400,0,0
1975-10-27,0.216969445,0.220902426,0.216313988,0.218280599,1641600,0,0
1975-10-28,0.218280718,0.22024709,0.21762502,0.218936175,1545600,0,0
1975-10-29,0.217625023,0.217625023,0.211397938,0.211725667,2630400,0,0
1975-10-30,0.211725607,0.214347676,0.210414693,0.21107015,2976000,0,0
1975-10-31,0.211070033,0.213036403,0.208447966,0.213036403,1276800,0,0
1975-11-03,0.213036373,0.213691829,0.211725459,0.212380916,1353600,0,0
1975-11-04,0.212381102,0.213692017,0.210742459,0.213364288,1920000,0,0
1975-11-05,0.21434767,0.219591566,0.21434767,0.217952684,5395200,0,0
1975-11-06,0.217952602,0.220902398,0.217952602,0.220902398,3955200,0,0
1975-11-07,0.221230127,0.224507651,0.221230127,0.222869009,4732800,0,0
1975-11-10,0.222869047,0.225490875,0.22221359,0.224507689,2688000,0,0
1975-11-11,0.224507771,0.228113025,0.223852313,0.227457568,2505600,0,0
1975-11-12,0.228768482,0.232701465,0.228768482,0.232046008,4416000,0,0
1975-11-13,0.232046008,0.235323534,0.232046008,0.232046008,4924800,0,0
1975-11-14,0.232045873,0.232045873,0.23073496,0.231390417,3494400,0,0
1975-11-17,0.231390528,0.232373714,0.229751645,0.2310628,1814400,0,0
1975-11-18,0.231062658,0.233356756,0.230734929,0.230734929,4310400,0,0
1975-11-19,0.230735198,0.231062927,0.22745767,0.23007974,2496000,0,0
1975-11-20,0.230079493,0.232045864,0.227129698,0.227129698,1862400,0,0
1975-11-21,0.227129698,0.229096068,0.225490816,0.227129698,1968000,0,0
1975-11-24,0.228647552,0.229637307,0.226997718,0.228317633,1843200,0.00599,0
1975-11-25,0.229967377,0.233596725,0.229967377,0.231617212,1977600,0,0
1975-11-26,0.231617212,0.232936887,0.229637458,0.231617212,2256000,0,0
1975-11-28,0.23161708,0.232606836,0.229967246,0.230957001,1161600,0,0
1975-12-01,0.231286875,0.234256383,0.231286875,0.232276872,1574400,0,0
1975-12-02,0.231617123,0.231617123,0.227657858,0.22963737,3158400,0,0
1975-12-03,0.225348171,0.225348171,0.218419397,0.219409153,5049600,0,0
1975-12-04,0.21940916,0.221718832,0.21709973,0.219079241,3648000,0,0
1975-12-05,0.219079298,0.220399215,0.215120032,0.215120032,2553600,0,0
1975-12-08,0.215120062,0.21874941,0.214460225,0.217759654,2592000,0,0
1975-12-09,0.21775967,0.221059099,0.216439995,0.221059099,2342400,0,0
1975-12-10,0.221058894,0.22435832,0.221058894,0.22435832,2380800,0,0
1975-12-11,0.224358445,0.226008039,0.221059017,0.221388936,2592000,0,0
1975-12-12,0.221388886,0.222378641,0.22039913,0.222378641,1478400,0,0
1975-12-15,0.222378509,0.223368264,0.220728917,0.223038346,2073600,0,0
1975-12-16,0.223698493,0.226337841,0.223698493,0.225348085,2390400,0,0
1975-12-17,0.225348224,0.226997818,0.223698631,0.223698631,1939200,0,0
1975-12-18,0.223698608,0.224028527,0.221388936,0.221388936,1641600,0,0
1975-12-19,0.221059052,0.221059052,0.215120032,0.215120032,2774400,0,0
1975-12-22,0.215119979,0.217759569,0.214130223,0.214130223,2563200,0,0
1975-12-23,0.215120062,0.217759654,0.215120062,0.217759654,1776000,0,0
1975-12-24,0.219739273,0.221718784,0.219739273,0.219739273,1766400,0,0
1975-12-26,0.219739424,0.221059099,0.219409263,0.221059099,403200,0,0
1975-12-29,0.221059084,0.221059084,0.218419492,0.218419492,1449600,0,0
1975-12-30,0.218089292,0.218089292,0.215119786,0.216109782,2188800,0,0
1975-12-31,0.21611003,0.218419461,0.215780111,0.217099786,2006400,0,0
1976-01-02,0.217099743,0.220399171,0.216439906,0.220399171,1305600,0,0
1976-01-05,0.220399293,0.226997911,0.219739456,0.226338074,2236800,0,0
1976-01-06,0.226997718,0.230297144,0.226997718,0.228317633,3936000,0,0
1976-01-07,0.228317752,0.23161718,0.227327754,0.227657914,4656000,0,0
1976-01-08,0.22765799,0.229637503,0.226338073,0.228977665,2889600,0,0
1976-01-09,0.228977491,0.234256429,0.227657816,0.232936755,2371200,0,0
1976-01-12,0.232936773,0.236896038,0.230627102,0.236896038,2880000,0,0
1976-01-13,0.236896096,0.23821577,0.234916342,0.235576421,6940800,0,0
1976-01-14,0.235576357,0.23722595,0.233596604,0.23722595,4291200,0,0
1976-01-15,0.237225962,0.237555881,0.233926535,0.233926535,2524800,0,0
1976-01-16,0.234256619,0.238545805,0.234256619,0.238545805,2784000,0,0
1976-01-19,0.238545589,0.241845016,0.236236159,0.240195423,3878400,0,0
1976-01-20,0.240195459,0.241185214,0.236236194,0.23722595,2582400,0,0
1976-01-21,0.237225934,0.237555853,0.235246181,0.235246181,4300800,0,0
1976-01-22,0.2352462,0.240195462,0.2352462,0.239205465,2611200,0,0
1976-01-23,0.239205453,0.247454142,0.23755586,0.244484633,4252800,0,0
1976-01-26,0.245474371,0.250753309,0.245474371,0.246794045,6067200,0,0
1976-01-27,0.243824752,0.243824752,0.23953557,0.23953557,4540800,0,0
1976-01-28,0.239535625,0.240855299,0.236896035,0.239205465,2832000,0,0
1976-01-29,0.239205472,0.247124001,0.238545635,0.247124001,2764800,0,0
1976-01-30,0.24712402,0.251413445,0.244154752,0.24481459,5020800,0,0
1976-02-02,0.244814722,0.244814722,0.240195618,0.243495047,2889600,0,0
1976-02-03,0.243494855,0.244154692,0.240855265,0.242834777,4310400,0,0
1976-02-04,0.242834826,0.243494905,0.241185233,0.241185233,2476800,0,0
1976-02-05,0.240855293,0.240855293,0.235246194,0.235906273,3897600,0,0
1976-02-06,0.23590634,0.239535687,0.233596667,0.235576421,4118400,0,0
1976-02-09,0.235576409,0.238545677,0.232936818,0.237555921,4089600,0,0
1976-02-10,0.237555833,0.239535586,0.235576322,0.23821567,1872000,0,0
1976-02-11,0.238215636,0.23986547,0.235576288,0.236236125,2534400,0,0
1976-02-12,0.236236312,0.236896149,0.230957129,0.231287047,2150400,0,0
1976-02-13,0.231286818,0.231946896,0.22864747,0.22864747,2793600,0,0
1976-02-17,0.22864774,0.230627253,0.226997905,0.227327824,4281600,0,0
1976-02-18,0.227327642,0.229637314,0.226007968,0.226007968,3724800,0,0
1976-02-19,0.228977491,0.233596592,0.228977491,0.232936755,4723200,0,0
1976-02-20,0.232936764,0.239205459,0.23161709,0.235906273,6441600,0,0
1976-02-23,0.235906274,0.237555867,0.23425644,0.236566111,2860800,0,0
1976-02-24,0.236566134,0.238545646,0.2349163,0.2349163,4214400,0,0
1976-02-25,0.2349164,0.236896154,0.229637458,0.231617212,3926400,0,0
1976-02-26,0.231287002,0.231287002,0.223038552,0.223698631,4444800,0,0
1976-02-27,0.223698424,0.226997608,0.220398999,0.223038346,4012800,0,0
1976-03-01,0.22435856,0.228977665,0.22435856,0.228977665,2995200,0,0
1976-03-02,0.228977451,0.232276878,0.228317614,0.229967207,4540800,0,0
1976-03-03,0.229967304,0.234256488,0.226337957,0.230297223,6960000,0,0
1976-03-04,0.230297104,0.230297104,0.22435833,0.225348085,2208000,0,0
1976-03-05,0.22534825,0.228977597,0.222708658,0.223368496,3868800,0,0
1976-03-08,0.224358345,0.232276872,0.224358345,0.232276872,3129600,0,0
1976-03-09,0.232277018,0.23425653,0.227657914,0.227657914,3907200,0,0
1976-03-10,0.22765799,0.230957178,0.22765799,0.228977665,1852800,0,0
1976-03-11,0.230738319,0.231070774,0.226083696,0.230073407,3955200,0.006896,0
1976-03-12,0.230073418,0.230738329,0.227413529,0.229740962,3436800,0,0
1976-03-15,0.229408433,0.229408433,0.227081001,0.227081001,1814400,0,0
1976-03-16,0.227081063,0.230738319,0.226416152,0.230073407,2352000,0,0
1976-03-17,0.230073307,0.234063016,0.230073307,0.230405763,2745600,0,0
1976-03-18,0.230405881,0.230405881,0.227413537,0.228743359,2784000,0,0
1976-03-19,0.228743396,0.229075852,0.226748662,0.228078485,3955200,0,0
1976-03-22,0.228078377,0.230073354,0.228078377,0.229408443,2822400,0,0
1976-03-23,0.229408514,0.229408514,0.226748626,0.228743359,5203200,0,0
1976-03-24,0.230073606,0.234728232,0.230073606,0.233065709,3964800,0,0
1976-03-25,0.23306549,0.234063101,0.231070757,0.231070757,2640000,0,0
1976-03-26,0.232733175,0.235060609,0.232733175,0.234395698,1488000,0,0
1976-03-29,0.234395668,0.235393035,0.232068234,0.232733145,2380800,0,0
1976-03-30,0.232732951,0.233398106,0.230405763,0.230405763,1929600,0,0
1976-03-31,0.230738241,0.23406304,0.230738241,0.233730584,2928000,0,0
1976-04-01,0.233730654,0.233730654,0.231735677,0.231735677,3427200,0,0
1976-04-02,0.231735677,0.232733043,0.227081055,0.231735677,2976000,0,0
1976-04-05,0.231735668,0.232400579,0.229408479,0.231070757,2140800,0,0
1976-04-06,0.231403261,0.233398239,0.231403261,0.231403261,3772800,0,0
1976-04-07,0.230738238,0.230738238,0.225418706,0.225751162,4176000,0,0
1976-04-08,0.225751257,0.22774599,0.222426457,0.223423824,4521600,0,0
1976-04-09,0.223423728,0.226748526,0.223091273,0.224088639,1900800,0,0
1976-04-12,0.224088814,0.225751336,0.223423902,0.223756358,3196800,0,0
1976-04-13,0.223756185,0.225751162,0.222093908,0.225751162,4233600,0,0
1976-04-14,0.225751352,0.22674872,0.224753741,0.225086197,2054400,0,0
1976-04-15,0.225086059,0.225418758,0.223091325,0.224753603,1372800,0,0
1976-04-19,0.224753741,0.225418897,0.223423918,0.225086197,2697600,0,0
1976-04-20,0.22508614,0.22841094,0.224753684,0.228078485,5616000,0,0
1976-04-21,0.228078381,0.236057801,0.228078381,0.234727979,4012800,0,0
1976-04-22,0.234728123,0.236722858,0.232733145,0.232733145,3235200,0,0
1976-04-23,0.231403229,0.231403229,0.226083696,0.226083696,5193600,0,0
1976-04-26 00:00:00-04:00,0.226083696,0.227413518,0.225418785,0.226083696,3292800,0,0
1976-04-27 00:00:00-04:00,0.226083615,0.227413437,0.223756184,0.224088639,2419200,0,0
1976-04-28 00:00:00-04:00,0.224088735,0.22774599,0.221096391,0.223423824,3388800,0,0
1976-04-29 00:00:00-04:00,0.223423852,0.22508613,0.222094029,0.222094029,2160000,0,0
1976-04-30 00:00:00-04:00,0.222094182,0.223424006,0.219434291,0.219434291,1795200,0,0
1976-05-03 00:00:00-04:00,0.21943416,0.220431527,0.215444448,0.218436792,3580800,0,0
1976-05-04 00:00:00-04:00,0.21843686,0.219434228,0.217106793,0.219101772,4166400,0,0
1976-05-05 00:00:00-04:00,0.219101835,0.219434291,0.217439556,0.219434291,2563200,0,0
1976-05-06 00:00:00-04:00,0.219434117,0.223423829,0.218104295,0.221429095,2553600,0,0
1976-05-07 00:00:00-04:00,0.222426441,0.226083696,0.222426441,0.226083696,2774400,0,0
1976-05-10 00:00:00-04:00,0.226083755,0.228078489,0.224088777,0.224421233,4310400,0,0
1976-05-11 00:00:00-04:00,0.22442127,0.22541888,0.223091447,0.223756358,3129600,0,0
1976-05-12 00:00:00-04:00,0.223756348,0.224088804,0.21943418,0.220099092,3052800,0,0
1976-05-13 00:00:00-04:00,0.220099104,0.222094082,0.218769281,0.221096471,1737600,0,0
1976-05-14 00:00:00-04:00,0.220431572,0.220431572,0.216109403,0.216774315,2563200,0,0
1976-05-17 00:00:00-04:00,0.216774112,0.217771722,0.214114469,0.216109201,2659200,0,0
1976-05-18 00:00:00-04:00,0.216109173,0.218104149,0.216109173,0.217771694,3984000,0,0
1976-05-19 00:00:00-04:00,0.218104468,0.220099203,0.218104468,0.219434291,1977600,0,0
1976-05-20 00:00:00-04:00,0.219434072,0.220763894,0.217439339,0.217439339,3465600,0,0
1976-05-21 00:00:00-04:00,0.217439384,0.218769207,0.212784518,0.213116974,3062400,0,0
1976-05-24 00:00:00-04:00,0.213117025,0.21378218,0.212119658,0.212452114,3331200,0,0
1976-05-25 00:00:00-04:00,0.212452021,0.214446998,0.212452021,0.213782087,4588800,0,0
1976-05-26 00:00:00-04:00,0.213782087,0.21577682,0.213449631,0.213782087,2688000,0,0
1976-05-27 00:00:00-04:00,0.213449761,0.213449761,0.210789872,0.213449761,5318400,0,0
1976-05-28 00:00:00-04:00,0.213449558,0.216109201,0.213116859,0.216109201,3648000,0,0
1976-06-01 00:00:00-04:00,0.215444429,0.215444429,0.212452084,0.214114606,2006400,0,0
1976-06-02 00:00:00-04:00,0.214114546,0.214779457,0.210124835,0.210124835,3436800,0,0
1976-06-03 00:00:00-04:00,0.210124831,0.211122198,0.20945992,0.209792376,5539200,0,0
1976-06-04 00:00:00-04:00,0.209792577,0.210125033,0.20680023,0.207465142,2419200,0,0
1976-06-07 00:00:00-04:00,0.207465049,0.20812996,0.207132593,0.207132593,3590400,0,0
1976-06-08 00:00:00-04:00,0.208908453,0.210584983,0.208237841,0.210249677,5126400,0.006896,0
1976-06-09 00:00:00-04:00,0.210249722,0.211926498,0.209243803,0.210585028,3686400,0,0
1976-06-10 00:00:00-04:00,0.210585004,0.213938311,0.20924378,0.213267699,4512000,0,0
1976-06-11 00:00:00-04:00,0.214273638,0.216621027,0.214273638,0.21628572,6240000,0,0
1976-06-14 00:00:00-04:00,0.217291637,0.218968168,0.217291637,0.218632862,6470400,0,0
1976-06-15 00:00:00-04:00,0.218632862,0.21930372,0.216621025,0.218632862,3724800,0,0
1976-06-16 00:00:00-04:00,0.218632803,0.219974272,0.217291578,0.217962191,4473600,0,0
1976-06-17 00:00:00-04:00,0.219639032,0.222321481,0.219639032,0.221650869,4886400,0,0
1976-06-18 00:00:00-04:00,0.2216509,0.223998289,0.219974369,0.219974369,3926400,0,0
1976-06-21 00:00:00-04:00,0.218968243,0.218968243,0.215950487,0.218297631,3657600,0,0
1976-06-22 00:00:00-04:00,0.218297588,0.218297588,0.215950444,0.215950444,2169600,0,0
1976-06-23 00:00:00-04:00,0.215950408,0.217291632,0.213267713,0.214608938,2956800,0,0
1976-06-24 00:00:00-04:00,0.214608884,0.217962191,0.213938272,0.217962191,3427200,0,0
1976-06-25 00:00:00-04:00,0.21796225,0.220644944,0.21796225,0.218632862,2054400,0,0
1976-06-28 00:00:00-04:00,0.218632803,0.219638967,0.217291579,0.217291579,3667200,0,0
1976-06-29 00:00:00-04:00,0.219303666,0.224333503,0.219303666,0.222656727,3830400,0,0
1976-06-30 00:00:00-04:00,0.223998248,0.227351554,0.223998248,0.225674778,3340800,0,0
1976-07-01 00:00:00-04:00,0.225674644,0.22600995,0.222991951,0.22433342,1939200,0,0
1976-07-02 00:00:00-04:00,0.224333615,0.224668921,0.222321532,0.223663002,2371200,0,0
1976-07-06 00:00:00-04:00,0.223662951,0.224668869,0.222321481,0.222321481,3715200,0,0
1976-07-07 00:00:00-04:00,0.222656764,0.223998234,0.222656764,0.223998234,1833600,0,0
1976-07-08 00:00:00-04:00,0.223998248,0.226680697,0.223998248,0.225339472,3782400,0,0
1976-07-09 00:00:00-04:00,0.225339426,0.231375426,0.224668814,0.231375426,2601600,0,0
1976-07-12 00:00:00-04:00,0.232716612,0.238081754,0.232716612,0.236069918,4300800,0,0
1976-07-13 00:00:00-04:00,0.236070031,0.236405337,0.233387336,0.233387336,3177600,0,0
1976-07-14 00:00:00-04:00,0.233387187,0.23606988,0.232716575,0.234728411,4454400,0,0
1976-07-15 00:00:00-04:00,0.234728515,0.236069985,0.233387291,0.234057903,1488000,0,0
1976-07-16 00:00:00-04:00,0.233051941,0.233051941,0.230704553,0.232381329,1689600,0,0
1976-07-19 00:00:00-04:00,0.232381171,0.233051783,0.228692561,0.228692561,2352000,0,0
1976-07-20 00:00:00-04:00,0.228692749,0.229363361,0.22466883,0.226010054,1670400,0,0
1976-07-21 00:00:00-04:00,0.226010054,0.22768683,0.225339442,0.226010054,2352000,0,0
1976-07-22 00:00:00-04:00,0.226010054,0.22634536,0.225004136,0.226010054,2966400,0,0
1976-07-23 00:00:00-04:00,0.227015964,0.230033964,0.227015964,0.229028046,2620800,0,0
1976-07-26 00:00:00-04:00,0.230033956,0.232381344,0.230033956,0.232046038,2985600,0,0
1976-07-27 00:00:00-04:00,0.232046038,0.233722568,0.232046038,0.232046038,2275200,0,0
1976-07-28 00:00:00-04:00,0.232046038,0.232046038,0.230369262,0.232046038,2640000,0,0
1976-07-29 00:00:00-04:00,0.232045963,0.233051881,0.231375351,0.233051881,1833600,0,0
1976-07-30 00:00:00-04:00,0.233052105,0.233052105,0.231375574,0.232716799,2179200,0,0
1976-08-02 00:00:00-04:00,0.232716724,0.234057948,0.232046111,0.233387336,1324800,0,0
1976-08-03 00:00:00-04:00,0.233722632,0.237411246,0.233722632,0.237411246,3206400,0,0
1976-08-04 00:00:00-04:00,0.237411112,0.238752335,0.235399276,0.237746418,4272000,0,0
1976-08-05 00:00:00-04:00,0.236740492,0.236740492,0.234728411,0.234728411,2668800,0,0
1976-08-06 00:00:00-04:00,0.234728636,0.234728636,0.232716799,0.232716799,1478400,0,0
1976-08-09 00:00:00-04:00,0.232716673,0.234057898,0.229698673,0.229698673,2352000,0,0
1976-08-10 00:00:00-04:00,0.231039874,0.232046038,0.231039874,0.232046038,1929600,0,0
1976-08-11 00:00:00-04:00,0.232046186,0.234728636,0.23171088,0.232716799,3648000,0,0
1976-08-12 00:00:00-04:00,0.232716724,0.233387336,0.231710805,0.233387336,2726400,0,0
1976-08-13 00:00:00-04:00,0.233387416,0.2353995,0.23305211,0.2353995,2467200,0,0
1976-08-16 00:00:00-04:00,0.235063896,0.235063896,0.233722671,0.235063896,4262400,0,0
1976-08-17 00:00:00-04:00,0.235063948,0.235734806,0.234058029,0.2353995,3350400,0,0
1976-08-18 00:00:00-04:00,0.235734612,0.237411142,0.235734612,0.236069918,3408000,0,0
1976-08-19 00:00:00-04:00,0.23607006,0.236740672,0.234728589,0.235063896,2620800,0,0
1976-08-20 00:00:00-04:00,0.235063717,0.235399268,0.233722493,0.234728411,2400000,0,0
1976-08-23 00:00:00-04:00,0.231710755,0.231710755,0.228692754,0.230369285,5212800,0,0
1976-08-24 00:00:00-04:00,0.228692824,0.228692824,0.22500421,0.226345435,2976000,0,0
1976-08-25 00:00:00-04:00,0.226345293,0.230033904,0.224668763,0.229363292,3235200,0,0
1976-08-26 00:00:00-04:00,0.229363413,0.229363413,0.226680718,0.227351576,2505600,0,0
1976-08-27 00:00:00-04:00,0.227351598,0.228022211,0.225339516,0.227016047,1084800,0,0
1976-08-30 00:00:00-04:00,0.227015979,0.228022143,0.226680673,0.228022143,1776000,0,0
1976-08-31 00:00:00-04:00,0.22802209,0.231710702,0.227351478,0.231710702,2860800,0,0
1976-09-01 00:00:00-04:00,0.23171076,0.234393209,0.231375454,0.234393209,1939200,0,0
1976-09-02 00:00:00-04:00,0.234393105,0.235734574,0.233051881,0.233051881,2409600,0,0
1976-09-03 00:00:00-04:00,0.233051881,0.234728411,0.232716575,0.234728411,1593600,0,0
1976-09-07 00:00:00-04:00,0.234728581,0.23707597,0.234728581,0.236405358,2131200,0,0
1976-09-08 00:00:00-04:00,0.236740633,0.238417164,0.236740633,0.237411246,3312000,0,0
1976-09-09 00:00:00-04:00,0.236740492,0.236740492,0.232716575,0.233051881,1843200,0,0
1976-09-10 00:00:00-04:00,0.234165728,0.234165728,0.229097269,0.234165728,2668800,0.006896,0
1976-09-13 00:00:00-04:00,0.233827988,0.233827988,0.231124693,0.232138336,1737600,0,0
1976-09-14 00:00:00-04:00,0.23180044,0.23180044,0.230111036,0.230448917,1737600,0,0
1976-09-15 00:00:00-04:00,0.230448759,0.231462401,0.230448759,0.23112452,1968000,0,0
1976-09-16 00:00:00-04:00,0.231124551,0.233827844,0.230448789,0.233827844,2035200,0,0
1976-09-17 00:00:00-04:00,0.235179474,0.238558531,0.235179474,0.238558531,2976000,0,0
1976-09-20 00:00:00-04:00,0.238558471,0.238558471,0.235855177,0.235855177,2352000,0,0
1976-09-21 00:00:00-04:00,0.235855225,0.239234281,0.234503701,0.236193106,3340800,0,0
1976-09-22 00:00:00-04:00,0.236868943,0.242275534,0.236868943,0.240923762,4934400,0,0
1976-09-23 00:00:00-04:00,0.240923719,0.240923719,0.236531019,0.237544909,5030400,0,0
1976-09-24 00:00:00-04:00,0.236531107,0.236531107,0.233828058,0.234503821,3244800,0,0
1976-09-27 00:00:00-04:00,0.234841535,0.236193058,0.234841535,0.235855177,1190400,0,0
1976-09-28 00:00:00-04:00,0.235855153,0.235855153,0.230448813,0.233152106,2400000,0,0
1976-09-29 00:00:00-04:00,0.233152052,0.233152052,0.23112452,0.23112452,1516800,0,0
1976-09-30 00:00:00-04:00,0.231124693,0.232476217,0.230448931,0.232138336,2140800,0,0
1976-10-01 00:00:00-04:00,0.23213831,0.232476191,0.229097381,0.229097381,4732800,0,0
1976-10-04 00:00:00-04:00,0.229097247,0.229773008,0.227069715,0.228083357,4502400,0,0
1976-10-05 00:00:00-04:00,0.228083423,0.228759184,0.226394019,0.228759184,2188800,0,0
1976-10-06 00:00:00-04:00,0.228759253,0.230448905,0.228083491,0.229097381,2323200,0,0
1976-10-07 00:00:00-04:00,0.229097236,0.23112452,0.227745466,0.23112452,3388800,0,0
1976-10-08 00:00:00-04:00,0.231124678,0.233152212,0.230448917,0.230448917,2572800,0,0
1976-10-11 00:00:00-04:00,0.230448917,0.230448917,0.228421383,0.230448917,1910400,0,0
1976-10-12 00:00:00-04:00,0.229773044,0.229773044,0.226056108,0.22706975,2236800,0,0
1976-10-13 00:00:00-04:00,0.226394102,0.226394102,0.224028688,0.226394102,7555200,0,0
1976-10-14 00:00:00-04:00,0.226056128,0.226056128,0.216932851,0.217270732,4070400,0,0
1976-10-15 00:00:00-04:00,0.217270893,0.217608774,0.215919121,0.216933012,6633600,0,0
1976-10-18 00:00:00-04:00,0.217270756,0.220649564,0.217270756,0.219973803,3235200,0,0
1976-10-19 00:00:00-04:00,0.219973803,0.220987693,0.21896016,0.219973803,2419200,0,0
1976-10-20 00:00:00-04:00,0.219973808,0.22064957,0.218284404,0.22064957,2380800,0,0
1976-10-21 00:00:00-04:00,0.220649492,0.221325501,0.218284327,0.218622208,1948800,0,0
1976-10-22 00:00:00-04:00,0.217608631,0.217608631,0.212539923,0.217608631,2668800,0,0
1976-10-25 00:00:00-04:00,0.217608774,0.217608774,0.214229716,0.216933012,2505600,0,0
1976-10-26 00:00:00-04:00,0.216932763,0.219635808,0.216256754,0.218960047,2870400,0,0
1976-10-27 00:00:00-04:00,0.219973838,0.222339252,0.219973838,0.22166349,3187200,0,0
1976-10-28 00:00:00-04:00,0.22166346,0.223014984,0.22064957,0.22064957,2150400,0,0
1976-10-29 00:00:00-04:00,0.220649487,0.222339138,0.219635845,0.222339138,2208000,0,0
1976-11-01,0.222339138,0.226393955,0.222339138,0.222339138,1968000,0,0
1976-11-03,0.22200126,0.22200126,0.219635848,0.220987618,4032000,0,0
1976-11-04,0.220987578,0.222339101,0.218960047,0.218960047,2198400,0,0
1976-11-05,0.218960232,0.219635994,0.209161189,0.210512713,10108800,0,0
